X,Y,PDOP_maxim,HDOP_max,Type_de_co,Type_de_r�,Date_GPS,Heure_GPS,Etat_de_mi,Nom_de_car,Fichiers_d,Positions_,Positions2,Nom_du_dic,Semaine_GP,Seconde_GP,Hauteur_GN,Pr�cisio,Pr�cis_1,D�v_std,Latitude,Longitude,ID_Point
694644.857984539587051,6865629.371759636327624,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:26,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375462.000,150.876,2.9,2.4,,48.890653220,2.926967811,685986
694651.036248871940188,6865632.752491948194802,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:27,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375463.000,150.930,2.9,2.4,,48.890683674,2.927052027,685987
694657.212548820883967,6865636.397372743114829,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:28,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375464.000,150.960,2.9,2.4,,48.890716504,2.927136212,685988
694663.284485669108108,6865639.715264135040343,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:29,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375465.000,150.995,2.9,2.4,,48.890746392,2.927218978,685989
694669.324295342201367,6865642.675411188974977,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:30,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375466.000,151.053,2.9,2.4,,48.890773062,2.927301310,685990
694675.072104971040972,6865645.494630890898407,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:31,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375467.000,151.105,2.9,2.4,,48.890798463,2.927379662,685991
694680.490167176583782,6865648.209856910631061,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:32,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375468.000,151.158,2.9,2.4,,48.890822925,2.927453519,685992
694686.165840164991096,6865651.178607760928571,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:33,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375469.000,151.220,2.9,2.4,,48.890849670,2.927530885,685993
694691.818577755126171,6865654.343566492199898,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:34,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375470.000,151.300,3.1,2.5,,48.890878179,2.927607937,685994
694697.51056503248401,6865657.515633792616427,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:35,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375471.000,151.323,2.9,2.4,,48.890906752,2.927685523,685995
694703.589543566689827,6865660.828276885673404,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:36,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375472.000,151.313,3.2,3.0,,48.890936592,2.927768386,685996
694709.516001423355192,6865663.96277822740376,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:37,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375473.000,151.325,3.2,3.0,,48.890964829,2.927849171,685997
694714.918773177429102,6865667.243416227400303,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:38,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375474.000,151.278,3.1,2.6,,48.890994376,2.927922812,685998
694720.128659323207103,6865670.327775854617357,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:39,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375475.000,151.300,3.0,2.5,,48.891022156,2.927993826,685999
694725.3580706481589,6865673.107744835317135,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:40,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375476.000,151.205,3.0,2.5,,48.891047199,2.928065109,686000
694730.273412501555867,6865675.407193483784795,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:41,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375477.000,151.098,3.2,3.0,,48.891067918,2.928132115,686001
694734.684995357180014,6865677.1737250527367,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:42,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375478.000,150.960,3.1,2.6,,48.891083841,2.928192258,686002
694738.032925036386587,6865678.930471833795309,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:43,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375479.000,150.842,3.5,3.1,,48.891099666,2.928237895,686003
694740.188516797265038,6865679.942888993769884,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:44,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375480.000,150.810,3.4,3.0,,48.891108789,2.928267280,686004
694741.040891987038776,6865680.367946736514568,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:45,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375481.000,150.759,3.4,3.0,,48.891112618,2.928278899,686005
694741.15697276534047,6865680.282823239453137,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:46,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375482.000,150.811,3.5,3.0,,48.891111854,2.928280483,686006
694741.17255001317244,6865680.201870415359735,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:47,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375483.000,150.849,3.5,3.0,,48.891111126,2.928280697,686007
694741.186685265041888,6865680.148732875473797,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:48,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375484.000,150.885,3.5,3.0,,48.891110648,2.928280890,686008
694741.184810350183398,6865680.103768646717072,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:49,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375485.000,150.919,3.5,3.0,,48.891110244,2.928280865,686009
694741.175852357060649,6865680.068360317498446,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:50,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375486.000,150.964,3.5,3.0,,48.891109925,2.928280744,686010
694741.159825348295271,6865680.057990990579128,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:51,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375487.000,150.997,3.4,3.0,,48.891109832,2.928280525,686011
694741.120853723259643,6865680.094369985163212,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:52,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375488.000,151.052,3.4,3.0,,48.891110158,2.928279993,686012
694741.103384802583605,6865680.111908658407629,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:53,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375489.000,151.104,3.4,3.0,,48.891110316,2.928279755,686013
694741.099227232043631,6865680.111541581340134,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:54,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375490.000,151.141,3.4,3.0,,48.891110313,2.928279698,686014
694741.096423659240827,6865680.12109359446913,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:55,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375491.000,151.163,3.4,3.0,,48.891110399,2.928279660,686015
694741.100339381373487,6865680.124427714385092,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:56,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375492.000,151.185,3.4,3.0,,48.891110429,2.928279713,686016
694741.106581463594921,6865680.131282826885581,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:57,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375493.000,151.198,3.5,3.0,,48.891110490,2.928279798,686017
694741.113674899563193,6865680.133130649104714,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:58,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375494.000,151.205,3.5,3.0,,48.891110507,2.928279895,686018
694741.125288678798825,6865680.130894982255995,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:17:59,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375495.000,151.196,3.5,3.0,,48.891110487,2.928280053,686019
694741.129076403100044,6865680.127924717962742,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:00,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375496.000,151.195,3.5,3.0,,48.891110460,2.928280105,686020
694741.138365759165026,6865680.12430046312511,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:01,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375497.000,151.190,3.5,3.0,,48.891110428,2.928280232,686021
694741.146563176065683,6865680.130041238851845,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:02,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375498.000,151.173,3.5,3.0,,48.891110479,2.928280343,686022
694741.146814287640154,6865680.137272645719349,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:03,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375499.000,151.163,3.5,3.0,,48.891110544,2.928280347,686023
694741.145725043141283,6865680.149604498408735,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:04,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375500.000,151.152,3.5,3.0,,48.891110655,2.928280332,686024
694741.146947169560008,6865680.148954397067428,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:05,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375501.000,151.154,3.5,3.0,,48.891110650,2.928280348,686025
694741.152089144219644,6865680.156181360594928,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:06,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375502.000,151.141,3.4,3.0,,48.891110715,2.928280418,686026
694741.14805241371505,6865680.154238048009574,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:07,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375503.000,151.148,3.4,3.0,,48.891110697,2.928280363,686027
694741.143902758718468,6865680.162586010061204,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:08,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375504.000,151.153,3.4,3.0,,48.891110772,2.928280307,686028
694741.144511758815497,6865680.159989486448467,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:09,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375505.000,151.157,3.4,3.0,,48.891110749,2.928280315,686029
694741.142439626040868,6865680.167130289599299,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:10,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375506.000,151.157,3.4,3.0,,48.891110813,2.928280287,686030
694741.13779827428516,6865680.172604587860405,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:11,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375507.000,151.160,3.4,3.0,,48.891110862,2.928280223,686031
694741.131684021558613,6865680.171868434175849,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:12,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375508.000,151.180,3.4,3.0,,48.891110855,2.928280140,686032
694741.129603720502928,6865680.170016059651971,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:13,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375509.000,151.184,3.4,3.0,,48.891110839,2.928280112,686033
694741.120923532987945,6865680.171229215338826,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:14,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375510.000,151.198,3.4,3.0,,48.891110850,2.928279993,686034
694741.116279823356308,6865680.174107544124126,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:15,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375511.000,151.210,3.4,3.0,,48.891110876,2.928279930,686035
694741.112243850715458,6865680.172998651862144,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:16,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375512.000,151.230,3.4,3.0,,48.891110865,2.928279875,686036
694741.111384328571148,6865680.169012761674821,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:17,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375513.000,151.237,3.4,3.0,,48.891110830,2.928279863,686037
694741.109421162400395,6865680.161504770629108,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:18,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375514.000,151.252,3.4,3.0,,48.891110762,2.928279836,686038
694741.114912941469811,6865680.150003338232636,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:19,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375515.000,151.251,3.4,3.0,,48.891110659,2.928279912,686039
694741.11514636897482,6865680.137764975428581,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:20,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375516.000,151.263,3.4,3.0,,48.891110549,2.928279915,686040
694741.116840992355719,6865680.118849930353463,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:21,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375517.000,151.271,3.4,3.0,,48.891110379,2.928279938,686041
694741.114630925003439,6865680.108746192418039,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:22,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375518.000,151.280,3.4,3.0,,48.891110288,2.928279908,686042
694741.120366573799402,6865680.096502833068371,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:23,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375519.000,151.281,3.4,3.0,,48.891110178,2.928279987,686043
694741.133797079673968,6865680.075166583061218,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:24,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375520.000,151.272,3.4,3.0,,48.891109986,2.928280170,686044
694741.128422687877901,6865680.081290540285408,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:25,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375521.000,151.274,3.4,3.0,,48.891110041,2.928280097,686045
694741.131476698559709,6865680.078228229656816,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:26,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375522.000,151.274,3.4,3.0,,48.891110013,2.928280138,686046
694741.141986244241707,6865680.071821468882263,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:27,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375523.000,151.267,3.4,3.0,,48.891109956,2.928280282,686047
694741.170810422743671,6865680.036656962707639,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:28,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375524.000,151.242,3.4,3.0,,48.891109640,2.928280675,686048
694741.48721128993202,6865680.263795223087072,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:29,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375525.000,151.188,3.0,2.5,,48.891111685,2.928284987,686049
694742.03970763948746,6865680.747998396866024,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:30,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375526.000,151.114,3.5,3.0,,48.891116044,2.928292516,686050
694742.516609165817499,6865681.602196184918284,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:31,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375527.000,151.028,3.5,3.0,,48.891123730,2.928299010,686051
694742.688253024825826,6865682.112704981118441,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:32,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375528.000,150.967,3.5,3.0,,48.891128322,2.928301344,686052
694742.841509538004175,6865682.975911732763052,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:33,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375529.000,150.883,3.5,3.1,,48.891136086,2.928303424,686053
694742.48100576014258,6865685.213224723935127,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:34,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375530.000,150.774,3.5,3.1,,48.891156203,2.928298479,686054
694740.271638011210598,6865687.85820844117552,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:35,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375531.000,150.620,3.5,3.1,,48.891179971,2.928268316,686055
694736.76752604986541,6865689.681076047942042,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:36,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375532.000,150.443,3.8,3.3,,48.891196335,2.928220504,686056
694732.423069333541207,6865691.262265076860785,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:37,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375533.000,150.309,3.8,3.3,,48.891210519,2.928161235,686057
694726.990094034117647,6865692.776675223372877,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:38,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375534.000,150.161,4.0,3.5,,48.891224094,2.928087122,686058
694720.950086534838192,6865694.203473604284227,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:39,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375535.000,150.077,3.8,4.1,,48.891236875,2.928004731,686059
694713.970755209564231,6865695.588394987396896,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:40,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375536.000,149.938,3.8,4.2,,48.891249273,2.927909530,686060
694706.234843364916742,6865697.40856362041086,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:41,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375537.000,149.820,3.7,3.2,,48.891265578,2.927804006,686061
694698.280684911529534,6865699.498830809257925,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:42,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375538.000,149.722,4.1,3.5,,48.891284310,2.927695502,686062
694690.144138611154631,6865701.760703081265092,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:43,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375539.000,149.645,3.8,3.3,,48.891304584,2.927584508,686063
694681.733338075457141,6865704.015699820592999,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:44,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375540.000,149.560,3.8,3.8,,48.891324793,2.927469774,686064
694673.468502046191134,6865706.10109466034919,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:45,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375541.000,149.511,3.2,2.6,,48.891343479,2.927357032,686065
694665.114512319676578,6865708.160438338294625,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:46,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375542.000,149.385,3.2,2.6,,48.891361929,2.927243075,686066
694656.644724854268134,6865709.808253989554942,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:47,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375543.000,149.466,4.0,3.5,,48.891376678,2.927127544,686067
694648.608743078773841,6865711.702576571144164,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:48,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375544.000,149.418,4.0,3.5,,48.891393646,2.927017926,686068
694640.845782108255662,6865713.315921788103878,1.0,0.6,Non corrige,Geo 7X,2016/08/25,10:18:49,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375545.000,149.393,4.4,5.4,,48.891408090,2.926912034,686069
694633.301654418697581,6865714.758482147008181,1.3,0.8,Non corrige,Geo 7X,2016/08/25,10:18:50,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375546.000,149.333,4.5,5.6,,48.891421000,2.926809130,686070
694626.027570432284847,6865716.008421624079347,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:18:51,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375547.000,149.256,4.4,5.5,,48.891432180,2.926709910,686071
694619.039854327216744,6865717.659830798394978,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:18:52,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375548.000,149.133,4.2,4.0,,48.891446973,2.926614591,686072
694612.044593008235097,6865719.213813781738281,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:18:53,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375549.000,149.056,4.3,4.8,,48.891460889,2.926519170,686073
694605.374119688174687,6865720.671915211714804,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:18:54,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375550.000,149.030,3.6,3.8,,48.891473946,2.926428180,686074
694598.955565925571136,6865722.171139469370246,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:18:55,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375551.000,148.965,4.4,5.4,,48.891487375,2.926340625,686075
694592.727248207898811,6865723.517401683144271,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:18:56,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375552.000,148.868,3.8,3.3,,48.891499429,2.926255666,686076
694586.450827401014976,6865724.4140560971573,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:18:57,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375553.000,148.828,3.6,3.1,,48.891507440,2.926170057,686077
694580.495264189084992,6865725.329145067371428,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:18:58,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375554.000,148.836,3.8,3.4,,48.891515619,2.926088823,686078
694574.577837175340392,6865726.35963249579072,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:18:59,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375555.000,148.888,3.3,2.7,,48.891524836,2.926008108,686079
694568.208181429770775,6865727.702437764033675,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:00,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375556.000,148.966,3.4,2.8,,48.891536859,2.925921222,686080
694561.393722574342974,6865729.321119077503681,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:01,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375557.000,149.004,3.5,2.9,,48.891551358,2.925828265,686081
694554.219351379666477,6865730.861433350481093,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:02,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375558.000,148.922,4.3,5.0,,48.891565149,2.925730402,686082
694547.154015354579315,6865732.495479710400105,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:03,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375559.000,148.913,3.3,3.1,,48.891579784,2.925634024,686083
694539.845001059351489,6865733.743706311099231,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:04,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375560.000,149.002,3.3,3.1,,48.891590947,2.925534327,686084
694532.492587125510909,6865735.513310061767697,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:05,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375561.000,149.060,3.1,2.6,,48.891606799,2.925434032,686085
694524.735140918055549,6865737.072290696203709,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:06,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375562.000,149.147,3.1,2.6,,48.891620753,2.925328216,686086
694516.466611293843016,6865738.892568306997418,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:07,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375563.000,149.191,3.3,2.7,,48.891637052,2.925215426,686087
694507.846168127725832,6865740.687046414241195,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:08,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375564.000,149.208,3.2,2.6,,48.891653116,2.925097837,686088
694499.31615030602552,6865742.418313710018992,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:09,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375565.000,149.225,3.6,3.2,,48.891668612,2.924981482,686089
694491.236946950200945,6865744.019644157961011,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:10,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375566.000,149.173,3.2,2.6,,48.891682944,2.924871277,686090
694483.306491865892895,6865745.687226907350123,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:11,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375567.000,149.132,3.1,2.6,,48.891697872,2.924763099,686091
694475.576065933913924,6865747.47293187584728,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:12,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375568.000,149.063,3.4,2.9,,48.891713865,2.924657648,686092
694467.934280589804985,6865749.248085896484554,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:13,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375569.000,148.988,3.8,3.4,,48.891729763,2.924553406,686093
694460.419710676884279,6865750.691863625310361,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:14,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375570.000,148.897,3.0,2.5,,48.891742682,2.924450903,686094
694453.879418129334226,6865751.778698632493615,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:15,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375571.000,148.878,3.1,2.6,,48.891752400,2.924361692,686095
694449.144537497777492,6865752.577418426051736,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:16,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375572.000,148.862,3.0,2.5,,48.891759542,2.924297107,686096
694445.739284142036922,6865753.311635936610401,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:17,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375573.000,148.858,3.0,2.5,,48.891766115,2.924250657,686097
694442.923517457908019,6865755.087387383915484,1.1,0.7,Non corrige,Geo 7X,2016/08/25,10:19:18,Nouveau,Pntposn,MAJEC_082510A.SSF,1,1,,1911,375574.000,148.835,3.0,2.5,,48.891782060,2.924212232,686098
